"Symbol","Type","Start line","End line","Data type","Identifier tokens","Program Domain matches","Problem Domain matches","Symbol id"
"png_get_cHRM","FunctionDecl",511,555,"png_uint_32 (png_const_structrp, png_const_inforp, double *, double *, double *, double *, double *, double *, double *, double *)","png get c HRM","get : Operations as part of Data structure","png","400856953350"
"png_get_cHRM_XYZ","FunctionDecl",557,599,"png_uint_32 (png_const_structrp, png_const_inforp, double *, double *, double *, double *, double *, double *, double *, double *, double *)","png get c HRM XYZ","get : Operations as part of Data structure","png","402531414249"
"png_get_cHRM_XYZ_fixed","FunctionDecl",603,638,"png_uint_32 (png_const_structrp, png_const_inforp, png_fixed_point *, png_fixed_point *, png_fixed_point *, png_fixed_point *, png_fixed_point *, png_fixed_point *, png_fixed_point *, png_fixed_point *, png_fixed_point *)","png get c HRM XYZ fixed","get : Operations as part of Data structure","png","400296282391"
"png_get_cHRM_fixed","FunctionDecl",640,671,"png_uint_32 (png_const_structrp, png_const_inforp, png_fixed_point *, png_fixed_point *, png_fixed_point *, png_fixed_point *, png_fixed_point *, png_fixed_point *, png_fixed_point *, png_fixed_point *)","png get c HRM fixed","get : Operations as part of Data structure","png","400289408879"
"png_get_gAMA_fixed","FunctionDecl",677,692,"png_uint_32 (png_const_structrp, png_const_inforp, png_fixed_point *)","png get g AMA fixed","get : Operations as part of Data structure","png","402423819965"
"png_get_gAMA","FunctionDecl",696,712,"png_uint_32 (png_const_structrp, png_const_inforp, double *)","png get g AMA","get : Operations as part of Data structure","png","403465803142"
"png_get_sRGB","FunctionDecl",717,731,"png_uint_32 (png_const_structrp, png_const_inforp, int *)","png get s RGB","get : Operations as part of Data structure","png | rgb","401194979134"
"png_get_iCCP","FunctionDecl",735,759,"png_uint_32 (png_const_structrp, png_inforp, png_charpp, int *, png_bytepp, png_uint_32 *)","png get i CCP","get : Operations as part of Data structure","png","400840641856"
"png_get_sPLT","FunctionDecl",763,774,"int (png_const_structrp, png_inforp, png_sPLT_tpp)","png get s PLT","get : Operations as part of Data structure","png","403323247458"
"png_get_eXIf","FunctionDecl",778,786,"png_uint_32 (png_const_structrp, png_inforp, png_bytep *)","png get e XIf","get : Operations as part of Data structure","png","401306645723"
"png_get_eXIf_1","FunctionDecl",788,803,"png_uint_32 (png_const_structrp, png_const_inforp, png_uint_32 *, png_bytep *)","png get e XIf 1","get : Operations as part of Data structure","png","400017616620"
"png_get_hIST","FunctionDecl",807,821,"png_uint_32 (png_const_structrp, png_inforp, png_uint_16p *)","png get h IST","get : Operations as part of Data structure","png","404079777518"
"png_get_IHDR","FunctionDecl",824,866,"png_uint_32 (png_const_structrp, png_const_inforp, png_uint_32 *, png_uint_32 *, int *, int *, int *, int *, int *)","png get IHDR","get : Operations as part of Data structure","png","402005883538"
"png_get_oFFs","FunctionDecl",869,886,"png_uint_32 (png_const_structrp, png_const_inforp, png_int_32 *, png_int_32 *, int *)","png get o FFs","get : Operations as part of Data structure","png","400947993094"
"png_get_pCAL","FunctionDecl",890,913,"png_uint_32 (png_const_structrp, png_inforp, png_charp *, png_int_32 *, png_int_32 *, int *, int *, png_charp *, png_charpp *)","png get p CAL","get : Operations as part of Data structure","png","401784113198"
"png_get_sCAL_fixed","FunctionDecl",920,939,"png_uint_32 (png_const_structrp, png_const_inforp, int *, png_fixed_point *, png_fixed_point *)","png get s CAL fixed","get : Operations as part of Data structure","png","400917996332"
