"Symbol","Type","Start line","End line","Data type","Identifier tokens","Program Domain matches","Problem Domain matches","Symbol id"
"old_buffer","UnexposedExpr",509,509,"png_voidp","old buffer","buffer : Time Complexity / Space Complexity/ Memory/ Exception","","603108808007"
"old_buffer","UnexposedExpr",509,509,"png_bytep","old buffer","buffer : Time Complexity / Space Complexity/ Memory/ Exception","","601455885761"
"png_ptr","UnexposedExpr",510,510,"png_struct *","png ptr","","png","603673175861"
"new_max","UnexposedExpr",510,510,"size_t","new max","new : Time Complexity / Space Complexity/ Memory/ Exception | max : Operations as part of Data structure","","601948716986"
"current_buffer_size","UnexposedExpr",512,512,"size_t","current buffer size","buffer : Time Complexity / Space Complexity/ Memory/ Exception | size : Data-Structure and its Components","","600643946681"
"png_ptr","UnexposedExpr",512,512,"png_struct *","png ptr","","png","603813699499"
"memcpy","UnexposedExpr",514,514,"void *(*)(void *, const void *, unsigned long)","memcpy","","","601366051020"
"save_buffer","UnexposedExpr",514,514,"png_bytep","save buffer","buffer : Time Complexity / Space Complexity/ Memory/ Exception","","601412307957"
"png_ptr","UnexposedExpr",514,514,"png_struct *","png ptr","","png","604027451064"
"save_buffer_size","UnexposedExpr",514,514,"size_t","save buffer size","buffer : Time Complexity / Space Complexity/ Memory/ Exception | size : Data-Structure and its Components","","602953286015"
"png_ptr","UnexposedExpr",514,514,"png_struct *","png ptr","","png","602407816574"
"current_buffer_ptr","UnexposedExpr",515,515,"const void *","current buffer ptr","buffer : Time Complexity / Space Complexity/ Memory/ Exception","","602036627439"
"current_buffer_ptr","UnexposedExpr",515,515,"png_bytep","current buffer ptr","buffer : Time Complexity / Space Complexity/ Memory/ Exception","","603080918525"
"png_ptr","UnexposedExpr",515,515,"png_struct *","png ptr","","png","603925013934"
"current_buffer_size","UnexposedExpr",515,515,"size_t","current buffer size","buffer : Time Complexity / Space Complexity/ Memory/ Exception | size : Data-Structure and its Components","","600580819577"
"png_ptr","UnexposedExpr",515,515,"png_struct *","png ptr","","png","601304766433"
"png_ptr","UnexposedExpr",516,516,"png_struct *","png ptr","","png","602771555371"
"current_buffer_size","UnexposedExpr",516,516,"size_t","current buffer size","buffer : Time Complexity / Space Complexity/ Memory/ Exception | size : Data-Structure and its Components","","602934893036"
"png_ptr","UnexposedExpr",516,516,"png_struct *","png ptr","","png","602612571930"
"png_ptr","UnexposedExpr",517,517,"png_struct *","png ptr","","png","601709222051"
"png_ptr","UnexposedExpr",519,519,"png_struct *","png ptr","","png","600832072186"
"save_buffer","UnexposedExpr",519,519,"png_bytep","save buffer","buffer : Time Complexity / Space Complexity/ Memory/ Exception","","600628664613"
"png_ptr","UnexposedExpr",519,519,"png_struct *","png ptr","","png","600270938304"
"png_ptr","UnexposedExpr",520,520,"png_struct *","png ptr","","png","601124720710"
"png_ptr","UnexposedExpr",527,527,"png_struct *","png ptr","","png","602558875519"
"buffer","UnexposedExpr",527,527,"png_bytep","buffer","buffer : Time Complexity / Space Complexity/ Memory/ Exception","","600470634997"
"png_ptr","UnexposedExpr",528,528,"png_struct *","png ptr","","png","602588223526"
"buffer_length","UnexposedExpr",528,528,"size_t","buffer length","buffer : Time Complexity / Space Complexity/ Memory/ Exception | length : Operations as part of Algorithms","","601663915736"
"png_ptr","UnexposedExpr",529,529,"png_struct *","png ptr","","png","601199407686"
"buffer_length","UnexposedExpr",529,529,"size_t","buffer length","buffer : Time Complexity / Space Complexity/ Memory/ Exception | length : Operations as part of Algorithms","","601152494252"
"save_buffer_size","UnexposedExpr",529,529,"size_t","save buffer size","buffer : Time Complexity / Space Complexity/ Memory/ Exception | size : Data-Structure and its Components","","603380675873"
"png_ptr","UnexposedExpr",529,529,"png_struct *","png ptr","","png","600368364491"
"png_ptr","UnexposedExpr",530,530,"png_struct *","png ptr","","png","602374936293"
"current_buffer","UnexposedExpr",530,530,"png_bytep","current buffer","buffer : Time Complexity / Space Complexity/ Memory/ Exception","","600387773020"
"png_ptr","UnexposedExpr",530,530,"png_struct *","png ptr","","png","600501366371"
"mode","UnexposedExpr",536,536,"png_uint_32","mode","mode : Operations as part of Data structure","","600340398650"
"png_ptr","UnexposedExpr",536,536,"png_struct *","png ptr","","png","601401939207"
"buffer_size","UnexposedExpr",542,542,"size_t","buffer size","buffer : Time Complexity / Space Complexity/ Memory/ Exception | size : Data-Structure and its Components","","600577787420"
"png_ptr","UnexposedExpr",542,542,"png_struct *","png ptr","","png","603532460917"
"png_push_save_buffer","UnexposedExpr",542,542,"void (*)(png_structrp)","png push save buffer","push : Operations as part of Algorithms | buffer : Time Complexity / Space Complexity/ Memory/ Exception","png","601910406727"
"png_ptr","UnexposedExpr",542,542,"png_struct *","png ptr","","png","603418131486"
"png_push_fill_buffer","UnexposedExpr",543,543,"void (*)(png_structp, png_bytep, size_t)","png push fill buffer","push : Operations as part of Algorithms | buffer : Time Complexity / Space Complexity/ Memory/ Exception","png","603320573758"
"png_ptr","UnexposedExpr",543,543,"png_struct *","png ptr","","png","602125365144"
"chunk_length","UnexposedExpr",543,543,"png_byte *","chunk length","length : Operations as part of Algorithms","chunk","601653285260"
"png_ptr","UnexposedExpr",544,544,"png_struct *","png ptr","","png","603702788989"
